"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","BR Audit URL","BR Audit Type","BR Audit Statement Date","BR Audit Period Start Date","BR Audit Period End Date","EV SSL Audit URL","EV SSL Audit Type","EV SSL Audit Statement Date","EV SSL Audit Period Start Date","EV SSL Audit Period End Date","EV Code Signing Audit URL","EV Code Signing Audit Type","EV Code Signing Audit Statement Date","EV Code Signing Audit Period Start Date","EV Code Signing Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Mozilla Status","Microsoft Status","Subordinate CA Owner"
"DocuSign (OpenTrust/Keynectis)","001o000000rGWUIAA4","KEYNECTIS ROOT CA","001o000000HsfpGAAR","DocuSign (OpenTrust/Keynectis)","Root Certificate","","4210F199499A9AC33C8DE02BA6DBAA14408BDD8A6E324689C1922D069715A332","","false","LSTI","https://bug1297034.bmoattachments.org/attachment.cgi?id=8916590","ETSI EN 319 411","2017.07.24","2016.10.13","2017.04.07","https://bug1297034.bmoattachments.org/attachment.cgi?id=8916590","ETSI EN 319 411","2017.07.24","2016.10.13","2017.04.07","https://bug1297034.bmoattachments.org/attachment.cgi?id=8916590","ETSI EN 319 411","2017.07.24","2016.10.13","2017.04.07","","","","","","false","https://www.docusign.fr/sites/default/files/Politiques%20de%20Certifications/DBD_PC_Certificats_Nume%CC%81riques_Personnels_RGS_etou_ETSI_v_2_0.pdf","https://www.docusign.fr/sites/default/files/Politiques%20de%20Certifications/EV_SSL_CA_Certification_Practice%20Statement_v_1_2.pdf","2017.05.26","","","","false","Not Yet Included","Included",""
"DocuSign (OpenTrust/Keynectis)","001o000000rGWbYAAW","OpenTrust Root CA G1","001o000000HsfpGAAR","DocuSign (OpenTrust/Keynectis)","Root Certificate","","56C77128D98C18D91B4CFDFFBC25EE9103D4758EA2ABAD826A90F3457D460EB4","","false","LSTI","https://bug1297034.bmoattachments.org/attachment.cgi?id=8916590","ETSI EN 319 411","2017.07.24","2016.10.13","2017.04.07","https://bug1297034.bmoattachments.org/attachment.cgi?id=8916590","ETSI EN 319 411","2017.07.24","2016.10.13","2017.04.07","https://bug1297034.bmoattachments.org/attachment.cgi?id=8916590","ETSI EN 319 411","2017.07.24","2016.10.13","2017.04.07","","","","","","false","https://www.docusign.fr/sites/default/files/Politiques%20de%20Certifications/DBD_PC_Certificats_Nume%CC%81riques_Personnels_RGS_etou_ETSI_v_2_0.pdf","https://www.docusign.fr/sites/default/files/Politiques%20de%20Certifications/EV_SSL_CA_Certification_Practice%20Statement_v_1_2.pdf","2017.05.26","https://opentrustrootcag1-test.opentrust.com","https://opentrustrootcag1-test.opentrust.com","https://opentrustrootcag1-test.opentrust.com","false","Removed","Included",""
"e-tugra","001o000000HshEsAAJ","E-Tugra Certification Authority","001o000000Hsfp1AAB","E-Tugra","Root Certificate","","B0BFD52BB0D7D9BD92BF5D4DC13DA255C02C542F378365EA893911F55E55F23C","","false","LSTI","https://lsti-certification.fr/images/LSTI_1646_135_AL-V10_E-Tugra.pdf","ETSI EN 319 411","2019.10.18","2018.08.03","2019.07.26","https://lsti-certification.fr/images/LSTI_1646_135_AL-V10_E-Tugra.pdf","ETSI EN 319 411","2019.10.18","2018.08.03","2019.07.26","https://lsti-certification.fr/images/LSTI_1646_135_AL-V10_E-Tugra.pdf","ETSI EN 319 411","2019.10.18","2018.08.03","2019.07.26","https://lsti-certification.fr/images/LSTI_1646_135_AL-V10_E-Tugra.pdf","ETSI EN 319 411","2019.10.18","2018.08.03","2019.07.26","false","https://www.e-tugra.com.tr/portals/6/Documents/E-Tugra_SI_v4.5_EN.pdf","https://www.e-tugra.com.tr/portals/6/Documents/E-Tugra_SUE_v4.5_EN.pdf","2019.10.21","https://evvalid.e-tugra.com.tr/","https://sslev.e-tugra.com.tr/","https://evrevoked.e-tugra.com.tr/","false","Included","Included",""
"Echoworx","001o000000rGWg4AAG","Echoworx Root CA2","001o000000rGWjrAAG","Echoworx","Root Certificate","","6639D13CAB85DF1AD9A23C443B3A60901E2B138D456FA71183578108884EC6BF","","false","Richter LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230624","WebTrust","2019.05.31","2018.04.01","2019.03.31","","","","","","","","","","","","","","","","false","https://bugzilla.mozilla.org/attachment.cgi?id=9076043","https://www.echoworx.com/ca/root2/cps.pdf","2019.02.21","","","","false","Not Yet Included","Included",""
"EDICOM","001o000000HshDnAAJ","ACEDICOM Root","001o000000HsfoyAAB","EDICOM","Root Certificate","","03950FB49A531F3E1991942398DFA9E0EA32D7BA1CDD9BC85DB57ED9400B434A","","false","Audit Trust","https://cert.webtrust.org/SealFile?seal=2201&file=pdf","WebTrust","2017.01.24","2015.10.31","2016.10.30","https://cert.webtrust.org/SealFile?seal=2201&file=pdf","WebTrust","2017.01.24","2015.10.31","2016.10.30","","","","","","","","","","","false","http://acedicom.edicomgroup.com/es/contenidos/practicasyPoliticas/practicasyPoliticas-jerarquiaAnterior.htm","https://acedicom.edicomgroup.com/co/CAEDICOMCO_DPC_DeclaracionPracticasCertificacion.pdf","2017.03.08","https://support.edicomgroup.com/","","","false","Removed","Included",""
"EDICOM","001o000000vmkxHAAQ","CAEDICOM Root","001o000000HsfoyAAB","EDICOM","Root Certificate","","1501F89C5C4DCF36CF588A17C9FD7CFCEB9EE01E8729BE355E25DE80EB6284B4","","false","Audit Trust","https://cert.webtrust.org/SealFile?seal=2201&file=pdf","WebTrust","2017.01.24","2015.10.31","2016.10.30","https://cert.webtrust.org/SealFile?seal=2201&file=pdf","WebTrust","2017.01.24","2015.10.31","2016.10.30","","","","","","","","","","","false","http://acedicom.edicomgroup.com/es/contenidos/practicasyPoliticas/practicasyPoliticas-jerarquiaAnterior.htm","https://acedicom.edicomgroup.com/co/CAEDICOMCO_DPC_DeclaracionPracticasCertificacion.pdf","2017.03.08","","","","false","Not Yet Included","Included",""
"eMudhra Technologies Limited","0011J00001HmHTbQAN","emSign ECC Root CA - C3","0011J00001FxXjsQAF","eMudhra Technologies Limited","Root Certificate","","BC4D809B15189D78DB3E1D8CF4F9726A795DA1643CA5F1358E1DDB0EDC0D7EB3","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234195","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234196","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234204","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234362","WebTrust","2019.07.26","2018.09.20","2019.05.31","false","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","2018.10.25","https://testevc3.emsign.com","https://testevc3e.emsign.com","https://testevc3r.emsign.com","false","Included","Included",""
"eMudhra Technologies Limited","0011J00001HmHT7QAN","emSign ECC Root CA - G3","0011J00001FxXjsQAF","eMudhra Technologies Limited","Root Certificate","","86A1ECBA089C4A8D3BBE2734C612BA341D813E043CF9E8A862CD5C57A36BBE6B","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234195","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234196","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234204","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234362","WebTrust","2019.07.26","2018.09.20","2019.05.31","false","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","2018.10.25","https://testevg3.emsign.com","https://testevg3e.emsign.com","https://testevg3r.emsign.com","false","Included","Included",""
"eMudhra Technologies Limited","0011J00001HmHTCQA3","emSign Root CA - C1","0011J00001FxXjsQAF","eMudhra Technologies Limited","Root Certificate","","125609AA301DA0A249B97A8239CB6A34216F44DCAC9F3954B14292F2E8C8608F","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234195","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234196","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234204","WebTrust","2019.07.26","2018.09.20","2019.05.31","","","","","","false","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","2018.10.25","https://testevc1.emsign.com","https://testevc1e.emsign.com","https://testevc1r.emsign.com","false","Included","Included",""
"eMudhra Technologies Limited","0011J00001HmHTMQA3","emSign Root CA - C2","0011J00001FxXjsQAF","eMudhra Technologies Limited","Root Certificate","","46CD083B47E80402028DF493960EA19C85FE851950D5165F1C7DA4FAA951E2F8","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234195","WebTrust","2019.07.26","2018.09.20","2019.05.31","","","","","","","","","","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234362","WebTrust","2019.07.26","2018.09.20","2019.05.31","false","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","2018.10.25","","","","false","Not Yet Included","Included",""
"eMudhra Technologies Limited","0011J00001HmHSsQAN","emSign Root CA - G1","0011J00001FxXjsQAF","eMudhra Technologies Limited","Root Certificate","","40F6AF0346A99AA1CD1D555A4E9CCE62C7F9634603EE406615833DC8C8D00367","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234195","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234196","WebTrust","2019.07.26","2018.09.20","2019.05.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234204","WebTrust","2019.07.26","2018.09.20","2019.05.31","","","","","","false","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","2018.10.25","https://testevg1.emSign.com","https://testevg1e.emsign.com","https://testevg1r.emsign.com","false","Included","Included",""
"eMudhra Technologies Limited","0011J00001HmHT2QAN","emSign Root CA - G2","0011J00001FxXjsQAF","eMudhra Technologies Limited","Root Certificate","","1AA0C2709E831BD6E3B5129A00BA41F7EEEF020872F1E6504BF0F6C3F24F3AF3","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234195","WebTrust","2019.07.26","2018.09.20","2019.05.31","","","","","","","","","","","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234362","WebTrust","2019.07.26","2018.09.20","2019.05.31","false","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","https://repository.emsign.com/cps/CP-CPS-v1.05.pdf","2018.10.25","","","","false","Not Yet Included","Included",""
"Entrust","001o000000HshDtAAJ","AffirmTrust Commercial","001o000000Hsfp0AAB","Entrust","Root Certificate","","0376AB1D54C5F9803CE4B2E201A0EE7EEF7B57B636E8A93C9B8D4860C96F5FA7","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.affirmtrust.com/wp-content/uploads/2019-AFT-Baseline-Requirements-report.pdf","WebTrust","2019.05.24","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","","","","","","false","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","2018.10.12","https://validcommercial.affirmtrust.com/","https://expiredcommercial.affirmtrust.com/","https://revokedcommercial.affirmtrust.com/","false","Included","Included",""
"Entrust","001o000000HshDuAAJ","AffirmTrust Networking","001o000000Hsfp0AAB","Entrust","Root Certificate","","0A81EC5A929777F145904AF38D5D509F66B5E2C58FCDB531058B0E17F3F0B41B","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.affirmtrust.com/wp-content/uploads/2019-AFT-Baseline-Requirements-report.pdf","WebTrust","2019.05.24","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","","","","","","false","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","2018.10.12","https://validnetworking.affirmtrust.com/","https://expirednetworking.affirmtrust.com/","https://revokednetworking.affirmtrust.com/","false","Included","Included",""
"Entrust","001o000000HshDvAAJ","AffirmTrust Premium","001o000000Hsfp0AAB","Entrust","Root Certificate","","70A73F7F376B60074248904534B11482D5BF0E698ECC498DF52577EBF2E93B9A","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.affirmtrust.com/wp-content/uploads/2019-AFT-Baseline-Requirements-report.pdf","WebTrust","2019.05.24","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","","","","","","false","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","2018.10.12","https://validpremium.affirmtrust.com/","https://expiredpremium.affirmtrust.com/","https://revokedpremium.affirmtrust.com/","false","Included","Included",""
"Entrust","001o000000HshDwAAJ","AffirmTrust Premium ECC","001o000000Hsfp0AAB","Entrust","Root Certificate","","BD71FDF6DA97E4CF62D1647ADD2581B07D79ADF8397EB4ECBA9C5E8488821423","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.affirmtrust.com/wp-content/uploads/2019-AFT-Baseline-Requirements-report.pdf","WebTrust","2019.05.24","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230013","WebTrust","2019.05.17","2018.03.01","2019.02.28","","","","","","false","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","https://www.affirmtrust.com/wp-content/uploads/AffirmTrust-SSL-CPS-3.5-12-October-2018.pdf","2018.10.12","https://validpremiumecc.affirmtrust.com/","https://expiredpremiumecc.affirmtrust.com/","https://revokedpremiumecc.affirmtrust.com/","false","Included","Included",""
"Entrust","001o000000HshElAAJ","Entrust Root Certification Authority","001o000000Hsfp0AAB","Entrust","Root Certificate","","73C176434F1BC6D5ADF45B0E76E727287C8DE57616C1E6E6141A2B2CBC7D8E4C","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ecs/2019-entrust-baseline-requirements-report.pdf","WebTrust","2019.05.24","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","false","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ev-cps-english-20180531-v2-2.pdf?la=en&hash=2FA35AA97D1FF3F5C349503935344320","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ssl-cps-english-20190228-version-3_3.pdf?la=en&hash=B4E72548A94F72D20EE9395BA139EA9D","2019.02.28","https://validev.entrust.net","https://expiredev.entrust.net","https://revokedev.entrust.net","false","Included","Included",""
"Entrust","001o000000TNaMfAAL","Entrust Root Certification Authority - EC1","001o000000Hsfp0AAB","Entrust","Root Certificate","","02ED0EB28C14DA45165C566791700D6451D7FB56F0B2AB1D3B8EB070E56EDFF5","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ecs/2019-entrust-baseline-requirements-report.pdf","WebTrust","2019.05.24","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","","","","","","false","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ev-cps-english-20180531-v2-2.pdf?la=en&hash=2FA35AA97D1FF3F5C349503935344320","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ssl-cps-english-20190228-version-3_3.pdf?la=en&hash=B4E72548A94F72D20EE9395BA139EA9D","2019.02.28","https://validec.entrust.net","https://expiredec.entrust.net","https://revokedec.entrust.net","false","Included","Included",""
"Entrust","001o000000TNaDUAA1","Entrust Root Certification Authority - G2","001o000000Hsfp0AAB","Entrust","Root Certificate","","43DF5774B03E7FEF5FE40D931A7BEDF1BB2E6B42738C4E6D3841103D3AA7F339","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ecs/2019-entrust-baseline-requirements-report.pdf","WebTrust","2019.05.24","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=230012","WebTrust","2019.05.17","2018.03.01","2019.02.28","false","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ev-cps-english-20180531-v2-2.pdf?la=en&hash=2FA35AA97D1FF3F5C349503935344320","https://www.entrustdatacard.com/-/media/documentation/licensingandagreements/ssl-cps-english-20190228-version-3_3.pdf?la=en&hash=B4E72548A94F72D20EE9395BA139EA9D","2019.02.28","https://validg2.entrust.net","https://expiredg2.entrust.net","https://revokedg2.entrust.net","false","Included","Included",""
